country,state,county,lat,lng,type,beds,population,year
US,GA,appling,32.157435,-82.907123,ICU,0.162417,18471,2019
US,GA,atkinson,32.157435,-82.907123,ICU,0,8313,2019
US,GA,bacon,32.157435,-82.907123,ICU,0.354641,11279,2019
US,GA,baker,32.157435,-82.907123,ICU,0,3251,2019
US,GA,baldwin,32.157435,-82.907123,ICU,0.26358,45527,2019
US,GA,banks,32.157435,-82.907123,ICU,0,18363,2019
US,GA,barrow,32.157435,-82.907123,ICU,0.079895,75099,2019
US,GA,bartow,32.157435,-82.907123,ICU,0.204632,102623,2019
US,GA,ben hill,32.157435,-82.907123,ICU,0.289486,17272,2019
US,GA,berrien,32.157435,-82.907123,ICU,0,19014,2019
US,GA,bibb,32.157435,-82.907123,ICU,0.76012,153923,2019
US,GA,bleckley,32.157435,-82.907123,ICU,0,12779,2019
US,GA,brantley,32.157435,-82.907123,ICU,0,18411,2019
US,GA,brooks,32.157435,-82.907123,ICU,0,15629,2019
US,GA,bryan,32.157435,-82.907123,ICU,0,34883,2019
US,GA,bulloch,32.157435,-82.907123,ICU,0.325459,73742,2019
US,GA,burke,32.157435,-82.907123,ICU,0,22645,2019
US,GA,butts,32.157435,-82.907123,ICU,0,23556,2019
US,GA,calhoun,32.157435,-82.907123,ICU,0,6503,2019
